DR_NO,DATE OCC,Date Rptd,TIME OCC,AREA,AREA NAME,Rpt Dist No,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Vict Descent,Premis Cd,Premis Desc,LOCATION,LAT,LON,SexualAssault,Age_Group,DATE_OCC_dt,datetime_occurrence,Premise_Category
240207122,08/14/2023 12:00:00 AM,03/01/2024 12:00:00 AM,1530,2,Rampart,235,820,ORAL COPULATION,14,F,H,501.0,SINGLE FAMILY DWELLING,200 S  ALVARADO                     ST,34.0677,-118.2731,1,<18,2023-08-14,2023-08-14 15:30:00,Indoor
231820422,06/01/2023 12:00:00 AM,12/06/2023 12:00:00 AM,1200,18,Southeast,1834,820,ORAL COPULATION,18,F,H,118.0,CONSTRUCTION SITE,107TH,33.9393,-118.2609,1,18-29,2023-06-01,2023-06-01 12:00:00,Other/Uncategorized
231418143,10/01/2023 12:00:00 AM,10/01/2023 12:00:00 AM,200,14,Pacific,1449,122,"RAPE, ATTEMPTED",20,F,H,501.0,SINGLE FAMILY DWELLING,3800    MINERVA                      AV,34.0099,-118.4223,1,18-29,2023-10-01,2023-10-01 02:00:00,Indoor
230712062,07/16/2023 12:00:00 AM,07/16/2023 12:00:00 AM,1520,7,Wilshire,765,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",5000 W  PICO                         BL,34.0478,-118.3459,1,30-44,2023-07-16,2023-07-16 15:20:00,Indoor
230512449,08/19/2023 12:00:00 AM,08/19/2023 12:00:00 AM,406,5,Harbor,531,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,H,101.0,STREET,1500    261ST                        ST,33.786,-118.3021,1,18-29,2023-08-19,2023-08-19 04:06:00,Outdoor
231216849,08/01/2023 12:00:00 AM,08/01/2023 12:00:00 AM,1600,12,77th Street,1265,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,57,M,B,102.0,SIDEWALK,85TH                         ST,33.961,-118.2919,1,45+,2023-08-01,2023-08-01 16:00:00,Outdoor
231813876,07/24/2023 12:00:00 AM,07/24/2023 12:00:00 AM,1500,18,Southeast,1801,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,M,B,501.0,SINGLE FAMILY DWELLING,900 W  88TH                         ST,33.958,-118.2894,1,18-29,2023-07-24,2023-07-24 15:00:00,Indoor
230124301,11/17/2023 12:00:00 AM,11/17/2023 12:00:00 AM,2030,1,Central,156,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",500 S  SAN PEDRO                    ST,34.0437,-118.2455,1,45+,2023-11-17,2023-11-17 20:30:00,Indoor
231212241,05/18/2023 12:00:00 AM,05/18/2023 12:00:00 AM,230,12,77th Street,1239,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,30,M,B,501.0,SINGLE FAMILY DWELLING,6100 S  FIGUEROA                     ST,33.9842,-118.2827,1,30-44,2023-05-18,2023-05-18 02:30:00,Indoor
231718813,12/05/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1815,17,Devonshire,1745,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,H,108.0,PARKING LOT,17000    CHATSWORTH                   ST,34.2648,-118.5023,1,30-44,2023-12-05,2023-12-05 18:15:00,Outdoor
231611100,08/15/2023 12:00:00 AM,08/15/2023 12:00:00 AM,1220,16,Foothill,1621,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,H,501.0,SINGLE FAMILY DWELLING,13800    JUDD                         ST,34.2615,-118.4335,1,45+,2023-08-15,2023-08-15 12:20:00,Indoor
231819573,11/19/2023 12:00:00 AM,11/19/2023 12:00:00 AM,100,18,Southeast,1822,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,0,F,H,501.0,SINGLE FAMILY DWELLING,BROADWAY,33.9456,-118.2784,1,<18,2023-11-19,2023-11-19 01:00:00,Indoor
231900655,03/24/2023 12:00:00 AM,03/24/2023 12:00:00 AM,900,19,Mission,1993,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,B,505.0,MOTEL,ROSCOE,34.2214,-118.4662,1,18-29,2023-03-24,2023-03-24 09:00:00,Other/Uncategorized
231519283,12/20/2023 12:00:00 AM,12/20/2023 12:00:00 AM,830,15,N Hollywood,1527,860,BATTERY WITH SEXUAL CONTACT,56,F,H,404.0,DEPARTMENT STORE,11000    VICTORY                      BL,34.1867,-118.3703,1,45+,2023-12-20,2023-12-20 08:30:00,Commercial
231913819,09/06/2023 12:00:00 AM,09/07/2023 12:00:00 AM,1520,19,Mission,1981,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",8400    LANGDON                      AV,34.2231,-118.4699,1,45+,2023-09-06,2023-09-06 15:20:00,Indoor
230515182,10/28/2023 12:00:00 AM,10/28/2023 12:00:00 AM,2300,5,Harbor,551,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,B,501.0,SINGLE FAMILY DWELLING,300    MIRALESTE                    DR,33.7421,-118.3197,1,30-44,2023-10-28,2023-10-28 23:00:00,Indoor
231422287,12/26/2023 12:00:00 AM,12/27/2023 12:00:00 AM,2145,14,Pacific,1469,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",7100    LA TIJERA                    BL,33.9737,-118.3759,1,18-29,2023-12-26,2023-12-26 21:45:00,Indoor
231009385,05/20/2023 12:00:00 AM,05/20/2023 12:00:00 AM,1100,10,West Valley,1012,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,O,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",18700    SHERMAN                      WY,34.2012,-118.5384,1,18-29,2023-05-20,2023-05-20 11:00:00,Indoor
232007836,04/07/2023 12:00:00 AM,04/07/2023 12:00:00 AM,730,20,Olympic,2033,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,38,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",900 S  OXFORD                       AV,34.0559,-118.3078,1,30-44,2023-04-07,2023-04-07 07:30:00,Indoor
231506128,02/19/2023 12:00:00 AM,02/20/2023 12:00:00 AM,2200,15,N Hollywood,1585,820,ORAL COPULATION,26,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",10900    BLUFFSIDE                    DR,34.1412,-118.3681,1,18-29,2023-02-19,2023-02-19 22:00:00,Indoor
230206268,02/16/2023 12:00:00 AM,02/16/2023 12:00:00 AM,2000,2,Rampart,249,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,W,123.0,PARKING UNDERGROUND/BUILDING,1100 W  6TH                          ST,34.0541,-118.2621,1,45+,2023-02-16,2023-02-16 20:00:00,Outdoor
231218387,08/26/2023 12:00:00 AM,08/26/2023 12:00:00 AM,600,12,77th Street,1239,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,26,F,H,501.0,SINGLE FAMILY DWELLING,1000 W  62ND                         ST,33.9863,-118.2881,1,18-29,2023-08-26,2023-08-26 06:00:00,Indoor
230915606,10/23/2023 12:00:00 AM,10/23/2023 12:00:00 AM,1330,9,Van Nuys,923,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,H,507.0,CONDOMINIUM/TOWNHOUSE,14600    GILMORE                      ST,34.1877,-118.4509,1,18-29,2023-10-23,2023-10-23 13:30:00,Indoor
230214707,07/14/2023 12:00:00 AM,07/30/2023 12:00:00 AM,2000,2,Rampart,299,121,"RAPE, FORCIBLE",14,F,H,122.0,"VEHICLE, PASSENGER/TRUCK",14TH,34.043,-118.2779,1,<18,2023-07-14,2023-07-14 20:00:00,Other/Uncategorized
230201249,12/05/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1210,2,Rampart,249,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",600    ST PAUL                      AV,34.0535,-118.2608,1,45+,2023-12-05,2023-12-05 12:10:00,Indoor
230115654,07/08/2023 12:00:00 AM,07/09/2023 12:00:00 AM,1201,1,Central,129,121,"RAPE, FORCIBLE",40,F,H,101.0,STREET,700 E  COMMERCIAL                   ST,34.0528,-118.2325,1,30-44,2023-07-08,2023-07-08 12:01:00,Outdoor
240507192,07/01/2023 12:00:00 AM,03/24/2024 12:00:00 AM,1400,5,Harbor,564,121,"RAPE, FORCIBLE",25,F,H,108.0,PARKING LOT,SAN PEDRO,33.741,-118.2838,1,18-29,2023-07-01,2023-07-01 14:00:00,Outdoor
240906785,04/29/2023 12:00:00 AM,03/14/2024 12:00:00 AM,5,9,Van Nuys,911,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,41,F,H,505.0,MOTEL,6900 N  SEPULVEDA                    BL,34.1938,-118.4702,1,30-44,2023-04-29,2023-04-29 00:05:00,Other/Uncategorized
231407454,03/25/2023 12:00:00 AM,03/25/2023 12:00:00 AM,120,14,Pacific,1467,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,F,H,101.0,STREET,SEPULVEDA,33.981,-118.3948,1,18-29,2023-03-25,2023-03-25 01:20:00,Outdoor
232112065,07/25/2023 12:00:00 AM,07/25/2023 12:00:00 AM,2230,21,Topanga,2139,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,H,501.0,SINGLE FAMILY DWELLING,20000    VALERIO                      ST,34.2047,-118.569,1,30-44,2023-07-25,2023-07-25 22:30:00,Indoor
230318693,10/25/2023 12:00:00 AM,10/25/2023 12:00:00 AM,1300,3,Southwest,362,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",HILLCREST                    BL,34.0138,-118.3465,1,30-44,2023-10-25,2023-10-25 13:00:00,Indoor
241406701,02/01/2023 12:00:00 AM,02/16/2024 12:00:00 AM,1,14,Pacific,1446,860,BATTERY WITH SEXUAL CONTACT,32,F,O,501.0,SINGLE FAMILY DWELLING,4100    GRAND VIEW                   BL,33.9989,-118.4267,1,30-44,2023-02-01,2023-02-01 00:01:00,Indoor
231718870,12/03/2023 12:00:00 AM,12/05/2023 12:00:00 AM,1700,17,Devonshire,1771,860,BATTERY WITH SEXUAL CONTACT,23,F,H,514.0,GROUP HOME,21000    PLUMMER                      ST,34.2428,-118.5913,1,18-29,2023-12-03,2023-12-03 17:00:00,Other/Uncategorized
230614577,08/22/2023 12:00:00 AM,08/30/2023 12:00:00 AM,1345,6,Hollywood,646,860,BATTERY WITH SEXUAL CONTACT,30,F,O,735.0,NIGHT CLUB (OPEN EVENINGS ONLY),6400    SELMA                        AV,34.0998,-118.3295,1,30-44,2023-08-22,2023-08-22 13:45:00,Other/Uncategorized
231914740,09/28/2023 12:00:00 AM,09/28/2023 12:00:00 AM,1145,19,Mission,1971,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",8900    ORION                        AV,34.2319,-118.472,1,18-29,2023-09-28,2023-09-28 11:45:00,Indoor
231107381,03/06/2023 12:00:00 AM,04/02/2023 12:00:00 AM,1,11,Northeast,1136,121,"RAPE, FORCIBLE",47,F,H,501.0,SINGLE FAMILY DWELLING,4300    EAGLE ROCK                   BL,34.1227,-118.2232,1,45+,2023-03-06,2023-03-06 00:01:00,Indoor
232112853,08/12/2023 12:00:00 AM,08/12/2023 12:00:00 AM,2130,21,Topanga,2103,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,M,B,101.0,STREET,NORDHOFF,34.2354,-118.6056,1,18-29,2023-08-12,2023-08-12 21:30:00,Outdoor
231804832,01/16/2023 12:00:00 AM,01/16/2023 12:00:00 AM,300,18,Southeast,1842,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,501.0,SINGLE FAMILY DWELLING,100 E  109TH                        PL,33.9365,-118.2739,1,18-29,2023-01-16,2023-01-16 03:00:00,Indoor
231815798,09/01/2023 12:00:00 AM,09/01/2023 12:00:00 AM,600,18,Southeast,1861,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,B,501.0,SINGLE FAMILY DWELLING,700 W  115TH                        ST,33.9297,-118.287,1,30-44,2023-09-01,2023-09-01 06:00:00,Indoor
231207924,03/06/2023 12:00:00 AM,03/06/2023 12:00:00 AM,215,12,77th Street,1267,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,27,F,H,101.0,STREET,300 W  84TH                         ST,33.9633,-118.2783,1,18-29,2023-03-06,2023-03-06 02:15:00,Outdoor
231216429,07/26/2023 12:00:00 AM,07/26/2023 12:00:00 AM,1400,12,77th Street,1256,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,B,501.0,SINGLE FAMILY DWELLING,7300 S  HOOVER                       ST,33.9736,-118.2871,1,30-44,2023-07-26,2023-07-26 14:00:00,Indoor
232016349,10/09/2023 12:00:00 AM,10/09/2023 12:00:00 AM,640,20,Olympic,2036,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3000 W  8TH                          ST,34.0598,-118.2935,1,18-29,2023-10-09,2023-10-09 06:40:00,Indoor
230905082,01/31/2023 12:00:00 AM,01/31/2023 12:00:00 AM,230,9,Van Nuys,969,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,W,101.0,STREET,4700    COLDWATER CANYON             AV,34.1571,-118.4138,1,30-44,2023-01-31,2023-01-31 02:30:00,Outdoor
231821259,12/25/2023 12:00:00 AM,12/25/2023 12:00:00 AM,2230,18,Southeast,1842,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,F,H,501.0,SINGLE FAMILY DWELLING,100 W  110TH                        ST,33.9357,-118.2739,1,18-29,2023-12-25,2023-12-25 22:30:00,Indoor
230608865,04/23/2023 12:00:00 AM,04/24/2023 12:00:00 AM,2300,6,Hollywood,657,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,B,101.0,STREET,ST ANDREWS,34.0908,-118.3114,1,18-29,2023-04-23,2023-04-23 23:00:00,Outdoor
232109565,05/26/2023 12:00:00 AM,05/26/2023 12:00:00 AM,1230,21,Topanga,2158,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,39,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",21200    OXNARD                       ST,34.1837,-118.5846,1,30-44,2023-05-26,2023-05-26 12:30:00,Indoor
230311813,05/16/2023 12:00:00 AM,05/16/2023 12:00:00 AM,1300,3,Southwest,376,121,"RAPE, FORCIBLE",25,F,B,501.0,SINGLE FAMILY DWELLING,1400    ROLLAND CURTIS               PL,34.0165,-118.3024,1,18-29,2023-05-16,2023-05-16 13:00:00,Indoor
231208560,03/17/2023 12:00:00 AM,03/17/2023 12:00:00 AM,200,12,77th Street,1213,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,18,F,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",5200 S  WESTERN                      AV,33.9951,-118.3089,1,18-29,2023-03-17,2023-03-17 02:00:00,Indoor
230907053,02/24/2023 12:00:00 AM,03/18/2023 12:00:00 AM,1900,9,Van Nuys,985,121,"RAPE, FORCIBLE",34,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4400    MURIETTA                     AV,34.1504,-118.4383,1,30-44,2023-02-24,2023-02-24 19:00:00,Indoor
231417281,09/15/2023 12:00:00 AM,09/15/2023 12:00:00 AM,1,14,Pacific,1488,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",5700 W  CENTURY                      BL,33.9456,-118.3797,1,30-44,2023-09-15,2023-09-15 00:01:00,Indoor
230619552,04/07/2023 12:00:00 AM,12/29/2023 12:00:00 AM,2300,6,Hollywood,647,121,"RAPE, FORCIBLE",30,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1500 N  EL CENTRO                    AV,34.098,-118.3237,1,30-44,2023-04-07,2023-04-07 23:00:00,Indoor
230714337,07/07/2023 12:00:00 AM,09/07/2023 12:00:00 AM,2040,7,Wilshire,784,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2300 S  SYCAMORE                     AV,34.036,-118.3527,1,30-44,2023-07-07,2023-07-07 20:40:00,Indoor
230100566,02/08/2023 12:00:00 AM,02/11/2023 12:00:00 AM,600,1,Central,182,860,BATTERY WITH SEXUAL CONTACT,28,F,X,801.0,MTA BUS,12TH                         ST,34.0401,-118.2633,1,18-29,2023-02-08,2023-02-08 06:00:00,Other/Uncategorized
230811347,06/25/2023 12:00:00 AM,06/26/2023 12:00:00 AM,2330,8,West LA,897,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",3300    BAGLEY                       AV,34.0314,-118.396,1,18-29,2023-06-25,2023-06-25 23:30:00,Indoor
231320928,11/18/2023 12:00:00 AM,11/21/2023 12:00:00 AM,2330,13,Newton,1353,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,43,F,H,501.0,SINGLE FAMILY DWELLING,600 E  43RD                         ST,34.0057,-118.2653,1,30-44,2023-11-18,2023-11-18 23:30:00,Indoor
230221298,11/17/2023 12:00:00 AM,11/20/2023 12:00:00 AM,200,2,Rampart,261,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,67,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",700 S  CORONADO                     ST,34.0589,-118.2821,1,45+,2023-11-17,2023-11-17 02:00:00,Indoor
231906463,02/28/2023 12:00:00 AM,02/28/2023 12:00:00 AM,700,19,Mission,1961,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,52,F,H,158.0,TRANSIENT ENCAMPMENT,SAN DIEGO                    FY,34.2427,-118.4702,1,45+,2023-02-28,2023-02-28 07:00:00,Other/Uncategorized
230321498,12/19/2023 12:00:00 AM,12/19/2023 12:00:00 AM,1850,3,Southwest,325,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",2600    JULIET                       ST,34.0328,-118.2953,1,30-44,2023-12-19,2023-12-19 18:50:00,Indoor
232113173,08/06/2023 12:00:00 AM,08/07/2023 12:00:00 AM,1710,21,Topanga,2156,860,BATTERY WITH SEXUAL CONTACT,20,F,H,108.0,PARKING LOT,21700    VICTORY                      BL,34.1877,-118.6015,1,18-29,2023-08-06,2023-08-06 17:10:00,Outdoor
231221213,10/12/2023 12:00:00 AM,10/12/2023 12:00:00 AM,1330,12,77th Street,1258,860,BATTERY WITH SEXUAL CONTACT,23,F,B,101.0,STREET,FLORENCE                     AV,33.9713,-118.2739,1,18-29,2023-10-12,2023-10-12 13:30:00,Outdoor
231415422,08/06/2023 12:00:00 AM,08/06/2023 12:00:00 AM,1630,14,Pacific,1424,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,32,M,H,122.0,"VEHICLE, PASSENGER/TRUCK",CENTINELA                    AV,34.0148,-118.442,1,30-44,2023-08-06,2023-08-06 16:30:00,Other/Uncategorized
231907949,04/11/2023 12:00:00 AM,04/12/2023 12:00:00 AM,2225,19,Mission,1972,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,21,F,H,507.0,CONDOMINIUM/TOWNHOUSE,9000    BURNET                       AV,34.2337,-118.4632,1,18-29,2023-04-11,2023-04-11 22:25:00,Indoor
231606436,03/19/2023 12:00:00 AM,03/20/2023 12:00:00 AM,250,16,Foothill,1613,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",12700    VAN NUYS                     BL,34.2755,-118.4092,1,18-29,2023-03-19,2023-03-19 02:50:00,Indoor
230122524,10/22/2023 12:00:00 AM,10/22/2023 12:00:00 AM,2030,1,Central,145,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",100 E  5TH                          ST,34.0471,-118.2474,1,45+,2023-10-22,2023-10-22 20:30:00,Indoor
231215742,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,1630,12,77th Street,1267,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,101.0,STREET,900 W  83RD                         ST,33.9636,-118.2894,1,18-29,2023-07-15,2023-07-15 16:30:00,Outdoor
230308575,03/30/2023 12:00:00 AM,03/30/2023 12:00:00 AM,1210,3,Southwest,361,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,20,F,H,108.0,PARKING LOT,3700 S  LA BREA                      AV,34.0199,-118.3556,1,18-29,2023-03-30,2023-03-30 12:10:00,Outdoor
231516167,10/15/2023 12:00:00 AM,10/16/2023 12:00:00 AM,900,15,N Hollywood,1563,122,"RAPE, ATTEMPTED",31,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4500    LAUREL CANYON                BL,34.1522,-118.3965,1,30-44,2023-10-15,2023-10-15 09:00:00,Indoor
231205042,01/19/2023 12:00:00 AM,01/19/2023 12:00:00 AM,500,12,77th Street,1233,121,"RAPE, FORCIBLE",35,F,B,103.0,ALLEY,1600 W  60TH                         PL,33.985,-118.3046,1,30-44,2023-01-19,2023-01-19 05:00:00,Outdoor
230115173,07/01/2023 12:00:00 AM,07/01/2023 12:00:00 AM,2330,1,Central,119,820,ORAL COPULATION,31,M,H,900.0,MTA - RED LINE - UNION STATION,800 N  ALAMEDA                      ST,34.0561,-118.2375,1,30-44,2023-07-01,2023-07-01 23:30:00,Other/Uncategorized
230301126,12/25/2023 12:00:00 AM,12/25/2023 12:00:00 AM,1330,3,Southwest,334,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,58,M,B,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",4200 W  MONT CLAIR                   ST,34.0313,-118.3316,1,45+,2023-12-25,2023-12-25 13:30:00,Indoor
232108963,05/08/2023 12:00:00 AM,05/10/2023 12:00:00 AM,1600,21,Topanga,2139,860,BATTERY WITH SEXUAL CONTACT,37,F,H,501.0,SINGLE FAMILY DWELLING,7400    OAKDALE                      AV,34.2047,-118.5671,1,30-44,2023-05-08,2023-05-08 16:00:00,Indoor
231406049,02/20/2023 12:00:00 AM,02/20/2023 12:00:00 AM,1,14,Pacific,1438,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,34,F,W,501.0,SINGLE FAMILY DWELLING,3700    GREENFIELD                   AV,34.0172,-118.4148,1,30-44,2023-02-20,2023-02-20 00:01:00,Indoor
231701077,07/27/2023 12:00:00 AM,07/27/2023 12:00:00 AM,1530,17,Devonshire,1794,820,ORAL COPULATION,25,F,H,718.0,MASSAGE PARLOR,8600    RESEDA                       BL,34.2264,-118.5361,1,18-29,2023-07-27,2023-07-27 15:30:00,Other/Uncategorized
230314779,08/09/2023 12:00:00 AM,08/09/2023 12:00:00 AM,1640,3,Southwest,325,860,BATTERY WITH SEXUAL CONTACT,32,F,H,102.0,SIDEWALK,VERMONT                      AV,34.0305,-118.2915,1,30-44,2023-08-09,2023-08-09 16:40:00,Outdoor
230212888,06/14/2023 12:00:00 AM,06/22/2023 12:00:00 AM,2000,2,Rampart,237,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,37,M,H,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",200    LUCAS                        AV,34.0609,-118.26,1,30-44,2023-06-14,2023-06-14 20:00:00,Indoor
231008332,04/24/2023 12:00:00 AM,04/24/2023 12:00:00 AM,530,10,West Valley,1035,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,48,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",18400    KITTRIDGE                    ST,34.1902,-118.5335,1,45+,2023-04-24,2023-04-24 05:30:00,Indoor
230116105,07/15/2023 12:00:00 AM,07/15/2023 12:00:00 AM,215,1,Central,101,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,68,M,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",1000    FIGUEROA                     TR,34.0684,-118.2449,1,45+,2023-07-15,2023-07-15 02:15:00,Indoor
230607095,03/12/2023 12:00:00 AM,03/12/2023 12:00:00 AM,1410,6,Hollywood,646,860,BATTERY WITH SEXUAL CONTACT,21,F,H,102.0,SIDEWALK,6600    HOLLYWOOD                    BL,34.1016,-118.3333,1,18-29,2023-03-12,2023-03-12 14:10:00,Outdoor
231211454,05/05/2023 12:00:00 AM,05/05/2023 12:00:00 AM,2130,12,77th Street,1218,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,36,F,B,501.0,SINGLE FAMILY DWELLING,600 W  56TH                         ST,33.9915,-118.2842,1,30-44,2023-05-05,2023-05-05 21:30:00,Indoor
231310253,05/06/2023 12:00:00 AM,05/06/2023 12:00:00 AM,2250,13,Newton,1371,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,33,F,H,101.0,STREET,300 W  56TH                         ST,33.9915,-118.2783,1,30-44,2023-05-06,2023-05-06 22:50:00,Outdoor
230411054,08/04/2023 12:00:00 AM,08/04/2023 12:00:00 AM,1430,4,Hollenbeck,412,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,24,F,B,101.0,STREET,3200    LACY                         ST,34.0839,-118.2178,1,18-29,2023-08-04,2023-08-04 14:30:00,Outdoor
231805642,02/01/2023 12:00:00 AM,02/01/2023 12:00:00 AM,1900,18,Southeast,1827,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,31,F,H,101.0,STREET,1800 E  CENTURY                      BL,33.9456,-118.2408,1,30-44,2023-02-01,2023-02-01 19:00:00,Outdoor
230818579,12/29/2023 12:00:00 AM,12/29/2023 12:00:00 AM,930,8,West LA,838,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,45,M,H,501.0,SINGLE FAMILY DWELLING,11000    STRATHMORE                   DR,34.0657,-118.4505,1,45+,2023-12-29,2023-12-29 09:30:00,Indoor
231412183,05/14/2023 12:00:00 AM,06/10/2023 12:00:00 AM,1950,14,Pacific,1483,860,BATTERY WITH SEXUAL CONTACT,43,F,W,501.0,SINGLE FAMILY DWELLING,8700    FALMOUTH                     AV,33.9552,-118.4349,1,30-44,2023-05-14,2023-05-14 19:50:00,Indoor
231207317,02/23/2023 12:00:00 AM,02/23/2023 12:00:00 AM,30,12,77th Street,1253,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,28,F,H,501.0,SINGLE FAMILY DWELLING,7800 S  WESTERN                      AV,33.9691,-118.309,1,18-29,2023-02-23,2023-02-23 00:30:00,Indoor
231411015,05/22/2023 12:00:00 AM,05/22/2023 12:00:00 AM,2045,14,Pacific,1407,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,49,F,W,502.0,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",10000    VENICE                       BL,34.0229,-118.3995,1,45+,2023-05-22,2023-05-22 20:45:00,Indoor
